,market,name,description,displayAddress,street,city,state,zipCode,timezone,latitude,longitude,averageRating,ratingCount,priceRange,imageUrl,asapDeliveryAvailable,asapDeliveryTimeMinutes,pickupAvailable,asapPickupAvailable,asapPickupMinutes
3442,"Houston, TX",Yanceys food,"$$ • Dinner, Brunch","2500 Fannin St, Houston, TX 77002, USA",2500 Fannin Street,Houston,TX,77002.0,US/Central,29.7454551,-95.3730585,3.59550595283508,89,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/1e2a07fd-0de7-4d05-ae64-9cd3a3f68300.png",False,29,False,False,24
3443,"Houston, TX",Spice 36,"$$ • Cafe, Coffee","1855 Barker Cypress Rd #100, Houston, TX 77084, USA",1855 Barker Cypress Road,Houston,TX,77084.0,US/Central,29.7956151,-95.6891069,5.0,3,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/dcd8e8dd-d673-4e41-9fb6-8821325e5e9b.jpg",False,40,False,False,16
3444,"Houston, TX",Philly Flats,$,"24025 Katy Fwy l, Park Row, TX 77494, USA",24025 Katy Freeway,Park Row,TX,77494.0,US/Central,29.7844632,-95.7873117,0.0,0,,,False,27,False,False,17
3446,"Houston, TX",Spicy Chen Asian Bistro,"$$ • Chinese, Asian","12343 Barker Cypress Rd #150, Cypress, TX 77429, USA",12343 Barker Cypress Road,Cypress,TX,77429.0,US/Central,29.9572375,-95.6725016,4.67946720123291,3828,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/4408f65a-a001-4fd9-9cb1-df118517a599.png",False,27,False,False,14
3447,"Houston, TX",Great Wraps / Gyros & Wings,"$$ • Wraps, Gyro","29300 Hempstead Rd #995, Cypress, TX 77433, USA",29300 Hempstead Road,Cypress,TX,77433.0,US/Central,29.996807,-95.7571176,0.0,0,$$,,False,34,False,False,19
3448,"Houston, TX",I Heart Boba FM 529,"$$ • Coffee & Tea, Smoothies","15951 Farm to Market Rd 529 #135, Houston, TX 77095, USA",15951 Farm to Market Road 529,Houston,TX,77095.0,US/Central,29.87856,-95.650478,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/66041ecf-b9f9-49c2-b377-475b192bff67.cover_I Heart Boba",False,37,False,True,8
3451,"Houston, TX",Daranne's Soul Rolls N Eats,"$$ • Eggs, Dessert","1520 Eldridge Pkwy, Houston, TX 77077, USA",1520 Eldridge Parkway,Houston,TX,77077.0,US/Central,29.6982625,-95.5873555,5.0,1,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/989889f4-75b3-49cd-9e5a-c0cf0a7ffb21.png",False,38,False,False,8
3452,"Houston, TX",Kyu Japanese sushi bar and Asian kitchen,"$$ • Asian Fusion, Sushi","2400 Farm to Market Rd 1488, The Woodlands, TX 77384, USA",2400 Farm to Market Road 1488,The Woodlands,TX,77384.0,US/Central,30.2318919,-95.5006414,4.83333301544189,6,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/56dfb6a4-2fe3-41be-a845-2eb13c1c2fa6.cover_Kyu Japanese sushi",False,33,False,True,19
3453,"Houston, TX",Nautical Bowls,"$$ • Acai Bowls, Gluten-Free","4849 Farm to Market Rd 1488, The Woodlands, TX 77354, USA",4849 Farm to Market Road 1488,The Woodlands,TX,77354.0,US/Central,30.2241859,-95.5406233,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/83507fa4-7180-4954-bfb9-ab1cd0d8ff82.png",False,39,False,True,16
3455,"Houston, TX",Sweet N Boozy,$$ • Ice Cream,"2717 Commercial Center Blvd, Katy, TX 77494, USA",2717 Commercial Center Boulevard,Katy,TX,77494.0,US/Central,29.7403352,-95.7748374,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/a91ba976-5978-4a67-9b4b-55652d161319.png",False,39,False,False,11
3457,"Houston, TX",Bombay Boo-yah,"$$ • Vegetarian, Indian","Aqua-Tots Swim Schools Cypress, 26341 Northwest Fwy, Cypress, TX 77429, USA",26341 Northwest Freeway,Cypress,TX,77429.0,US/Central,29.9736843,-95.7030334,1.0,1,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/df8fefc3-47fa-4eef-bf3f-753b27703c58.jpg",False,27,False,True,27
3458,"Houston, TX",Tea Star,"$$ • Milk Tea, Frozen Yogurt","7914 Fry Rd, Cypress, TX 77433, USA",7914 Fry Road,Cypress,TX,77433.0,US/Central,29.892468,-95.7177659,0.0,0,$$,,False,38,False,True,14
3459,"Houston, TX",Toro Japanese Steakhouse & Sushi Bar,"$$ • Japanese, Sushi","19819 Northwest Fwy, Houston, TX 77065, USA",19819 Northwest Freeway,Houston,TX,77065.0,US/Central,29.9141025,-95.6154143,4.62519884109497,627,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/008a726b-00c0-408a-848b-2f23c8926d9e.png",False,39,False,False,20
3460,"Houston, TX",Hokkaido Sushi,"$ • Japanese, Sashimi","9108 Bellaire Blvd, Houston, TX 77036, USA",9108 Bellaire Boulevard,Houston,TX,77036.0,US/Central,29.7057235,-95.5436389,4.78546094894409,564,$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9f2cb039-52da-4355-9eb9-f3f56d4e263c.png",False,44,False,False,44
3461,"Houston, TX",Elixir Lounge Kava Bar,"$$ • Healthy, Coffee & Tea","206 Main St, Spring, TX 77373, USA",206 Main Street,Spring,TX,77373.0,US/Central,30.0797145,-95.4193064,5.0,2,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/4456cc3b-a698-4b1f-a3d1-4423b17c49c3.png",False,36,False,True,15
3462,"Houston, TX",H&D Liquor,"$$ • Alcohol, Beer","25241 FM2978 d, Tomball, TX 77375, USA",25241 Farm to Market Road 2978,Tomball,TX,77375.0,US/Central,30.129067,-95.594707,0.0,0,$$,,False,44,False,False,11
3464,"Houston, TX",Sweet Bee'z,"$$ • Shaved Ice, Ice Cream","23806 Aldine Westfield Rd, Spring, TX 77373, USA",23806 Aldine Westfield Road,Spring,TX,77373.0,US/Central,30.0562857,-95.3924623,4.80000019073486,5,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/99bfa0ea-5050-47f6-98ff-6554a6b40684.jpeg",False,37,False,True,5
3465,"Houston, TX",Houston street tacos inc.,"$$ • Burgers, Pizza","12751 S Dairy Ashford Rd, Houston, TX 77099, USA",12751 South Dairy Ashford Road,Houston,TX,77099.0,US/Central,29.6609056,-95.597528,5.0,1,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/2be7db13-58d8-446a-846f-773d111a2529.png",False,38,False,True,13
3466,"Houston, TX",Fish Place,"$$ • Sandwiches, Salads","8817 Hwy 6 #750, Missouri City, TX 77459, USA",8817 Highway 6,Missouri City,TX,77459.0,US/Central,29.54053,-95.5369884,4.64705896377563,17,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/89a3704a-e2a2-4e3c-8b10-3d8fb0f815c7.png",False,38,False,True,18
3467,"Houston, TX",Johnny Tamales,"$$ • Mexican, Tacos","2720 FM 1092 Rd, Missouri City, TX 77459, USA",2720 FM 1092 Road,Missouri City,TX,77459.0,US/Central,29.5782792,-95.5646203,0.0,0,$$,,False,34,False,True,26
3468,"Houston, TX",Berryhill Sugar Land,"$$ • Mexican, Lunch","13703 Southwest Fwy, Sugar Land, TX 77478, USA",13703 Southwest Freeway,Sugar Land,TX,77478.0,US/Central,29.6228478,-95.5982933,4.7142858505249,28,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/26470914-ccbb-42cd-9bcf-bba2dc3000e7.jpg",False,24,False,True,14
3469,"Houston, TX",Dsnailspot,"$$ • African, Soup","12639 Bissonnet St, Houston, TX 77099, USA",12639 Bissonnet Street,Houston,TX,77099.0,US/Central,29.6764716,-95.6002318,4.0,12,$$,,False,41,False,True,20
3470,"Houston, TX",Lua Viet Kitchen,"$ • Vietnamese, Vegan Friendly","1540 W Alabama St UNIT 300, Houston, TX 77006, USA",1540 West Alabama Street,Houston,TX,77006.0,US/Central,29.738874,-95.3987473,4.859375,64,$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/31d4a87b-7437-4595-ba78-198f06f0d3fc.png",False,29,False,True,16
3471,"Houston, TX",Jon Smith Subs,"$$ • Sandwiches, Sandwich","8350 Fry Rd, Cypress, TX 77433, USA",8350 Fry Road,Cypress,TX,77433.0,US/Central,29.9013877,-95.7218788,4.72222185134888,18,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e824e481-e349-4f6d-a422-f862906d6364.jpeg",False,32,False,True,17
3473,"Houston, TX",Taqueria Samara,"$$ • Mexican, Tacos","10202 Jones Rd, Houston, TX 77065, USA",10202 Jones Road,Houston,TX,77065.0,US/Central,29.9211433,-95.5843994,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/c2a99bb2-fc94-44db-96f7-2871ad174f4d.png",False,40,False,True,13
3474,"Houston, TX",Karahi boys,"$$ • Pakistani, Chicken","16535 Lexington Blvd ste 100, Sugar Land, TX 77479, USA",16535 Lexington Boulevard,Sugar Land,TX,77479.0,US/Central,29.5875095,-95.6239868,4.7142858505249,7,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ed2a3739-e598-42b9-9570-9a4fa32d6a4a.jpg",False,24,False,False,21
3475,"Houston, TX",Yoshi's Kitchen,"$$ • Healthy, Chicken","13847 Southwest Fwy, Sugar Land, TX 77478, USA",13847 Southwest Freeway,Sugar Land,TX,77478.0,US/Central,29.6220167,-95.5980324,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/371bd672-7f3f-4602-8c80-46421c429130.png",False,28,False,False,11
3476,"Houston, TX",La Fondita de Elvita,"$$ • Mexican, Tacos","9409 S Texas 6, Houston, TX 77083, USA",9409 South Texas 6,Houston,TX,77083.0,US/Central,29.6767707,-95.642676,4.66666698455811,9,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/0912f280-3335-4b85-b39e-f9eebbb1a761.cover_La Fondita de Elvita",False,39,False,False,15
3477,"Houston, TX",Ten Seconds Yunnan Rice Noodles,"$$ • Takeout, Chinese","Ten Seconds Yunnan Rice Noodles, 9393 Bellaire Blvd Suite A-4, Houston, TX 77036, USA",9393 Bellaire Boulevard,Houston,TX,77036.0,US/Central,29.7045498,-95.5492218,4.8358211517334,67,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e64401b6-1a04-49d6-ba74-5623319cca2d.png",False,43,False,True,20
3478,"Houston, TX",Herreras Mexican Restaurant,"$$ • Mexican, Enchiladas","9420 College Park Dr #300, The Woodlands, TX 77384, USA",9420 College Park Drive,The Woodlands,TX,77384.0,US/Central,30.2273382,-95.5087082,4.72750616073608,389,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/8166116c-8220-4648-81eb-b323b84805eb.png",False,32,False,False,11
3479,"Houston, TX",AM & PM Liquor,"$$ • Alcohol, Beer","515 Farm to Market Rd 1488, Conroe, TX 77384, USA",515 Farm to Market Road 1488,Conroe,TX,77384.0,US/Central,30.2358785,-95.4665181,4.33333301544189,3,$$,,False,29,False,False,4
3480,"Houston, TX",Chef Lex,"$$ • Chicken, Street Food","23 Abbey Brook Pl, The Woodlands, TX 77381, USA",23 Abbey Brook Place,The Woodlands,TX,77381.0,US/Central,30.1748446,-95.5149096,5.0,1,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/0db8f0e3-df87-4311-9f23-1b1ad761598a.png",False,32,False,False,11
3484,"Houston, TX",Cypress Wine & Liquor,"$$ • Alcohol, Beer","11340 Barker Cypress Rd #100, Cypress, TX 77433, USA",11340 Barker Cypress Road,Cypress,TX,77433.0,US/Central,29.9404687,-95.6783808,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/7ea2038a-c848-4a21-90f1-448de72a1d0d.png",False,22,False,True,2
3485,"Houston, TX",Bridgeland Fine Wines Spirits,"$$ • Alcohol, Beer","10531 Fry Rd a2 125, Cypress, TX 77433, USA",10531 Fry Road,Cypress,TX,77433.0,US/Central,29.9399563,-95.7234418,5.0,10,$$,,False,22,False,True,3
3486,"Houston, TX",Eldridge Domoishi,"$$ • Ramen, Rice Bowl","12341 Farm to Market 1960 Rd W, Houston, TX 77065, USA",12341 Farm to Market 1960 Road West,Houston,TX,77065.0,US/Central,29.9237079,-95.6007723,0.0,0,$$,,False,35,False,True,12
3487,"Houston, TX",Eagle Eats,"$$ • Mexican, Wings","611 Hyde Park Blvd, Houston, TX 77006, USA",611 Hyde Park Boulevard,Houston,TX,77006.0,US/Central,29.74727,-95.3887456,4.55000019073486,60,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9454e8d3-06f8-4068-84af-2b24144f99a7.png",False,24,False,False,9
3489,"Houston, TX",Kegs kitchen,"$$ • Bar and Grill, Breakfast","12549 Jones Rd, Houston, TX 77070, USA",12549 Jones Road,Houston,TX,77070.0,US/Central,29.9554919,-95.5857197,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/513c0e65-6dc7-4589-820c-53ad6c468e3a.cover_Kegs kitchen",False,42,False,True,10
3492,"Houston, TX",The Red Hot Chili Burrow,"$$ • Chinese, Noodles","5567 Hwy 6 N, Houston, TX 77084, USA",5567 Highway 6 North,Houston,TX,77084.0,US/Central,29.8592139,-95.645908,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/8265349f-3733-4b79-89cf-1b9740402022.cover_The Red Hot Chili",False,43,False,True,19
3496,"Houston, TX",Pho Ngon,"$ • Lunch, Sandwich","10780 Bellaire Blvd, Houston, TX 77072, USA",10780 Bellaire Boulevard,Houston,TX,77072.0,US/Central,29.7043438,-95.567993,4.70796489715576,113,$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/48bf4373-bc87-491e-a7ba-341d7278855f.png",False,42,False,True,18
3497,"Houston, TX",Adonai Pastries,"$$ • Dessert, Cheesecake","7575 Bissonnet St, Houston, TX 77074, USA",7575 Bissonnet Street,Houston,TX,77074.0,US/Central,29.6826834,-95.5149838,0.0,0,$$,,False,44,False,False,10
3499,"Houston, TX",Boba House,$,"8302 N Eldridge Pkwy, Houston, TX 77041, USA",8302 North Eldridge Parkway,Houston,TX,77041.0,US/Central,29.8984945361044,-95.6054565037048,0.0,0,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/455df31b-209d-4998-b8b4-888b951972bd.png",False,47,False,True,20
3501,"Houston, TX",Renu's Kitchen,"$$ • Indian, Butter Chicken","4502 Hwy 6 suite b, Sugar Land, TX 77478, USA",4502 Highway 6,Sugar Land,TX,77478.0,US/Central,29.5814053,-95.5866951,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e3998d72-42af-40d0-8ca1-58181aa2aedb.jpeg",False,26,False,True,16
3502,"Houston, TX",Chopan Kabob House,"$$ • Afghan, Middle East","13117 Westheimer Rd, Houston, TX 77082, USA",13117 Westheimer Road,Houston,TX,77082.0,US/Central,29.7355896,-95.6220307,4.67473983764648,289,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/281e5518-cc3a-455c-9312-13d385c4b5e6.jpeg",False,44,False,True,18
3504,"Houston, TX",IvyRays Dessertz,$$ • Dessert,"7207 Sunbreeze Ln, Booth, TX 77469, USA",7207 Sunbreeze Lane,Booth,TX,77469.0,US/Central,29.521217,-95.73717,5.0,3,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/8d278a6a-1c10-44d4-b691-ec0fef839a13.DESSERTZ ",False,44,False,False,16
3505,"Houston, TX",Tha Burrito Bruh,$ • Burritos,"2206 Lawn Crest Dr, Missouri City, TX 77489, USA",2206 Lawn Crest Drive,Missouri City,TX,77489.0,US/Central,29.5964825,-95.5070681,0.0,0,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/bcfc47df-8eb0-4e74-9236-c572c266cfc5.jpg",False,42,False,False,10
3506,"Houston, TX",Chez Michelle Restaurant,"$$ • African, Soup","6991 S Texas 6, Houston, TX 77083, USA",6991 South Texas 6,Houston,TX,77083.0,US/Central,29.7012037,-95.6422744,4.7142858505249,14,$$,,False,43,False,False,13
3507,"Houston, TX",Eduardo's Mexican Restaurant,"$$ • Mexican, Breakfast","208 Murphy Rd, Stafford, TX 77477, USA",208 Murphy Road,Stafford,TX,77477.0,US/Central,29.6181837,-95.5660146,5.0,5,$$,,False,28,False,True,13
3508,"Houston, TX",Ferso's Tacos and More,$$ • Mexican,"Ferso’s, 5000 Katy Mills Cir Suite 144, Katy, TX 77494, USA",5000 Katy Mills Circle,Katy,TX,77494.0,US/Central,29.7731077,-95.8094211,4.59677410125732,62,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/029c39dc-1167-46ba-866d-44c024fe0e72.949",False,28,False,True,24
3510,"Houston, TX",Tony Mandola's,"$$$ • Barbeque, Seafood","1212 Waugh Drive, Houston, TX 77019, USA",1212 Waugh Drive,Houston,TX,77019.0,US/Central,29.755876,-95.3984784,4.72767210006714,683,$$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Tony_Mandolas_lo.png",False,29,False,False,12
3511,"Houston, TX",Simple Simon's Pizza,"$$ • Italian, Pizza","13802 FM 1464 suite d, Richmond, TX 77407, USA",13802 Farm to Market 1464,Richmond,TX,77407.0,US/Central,29.6136348,-95.6847085,4.5,4,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/bdee0642-bb66-4112-a7f3-9bb832e81f34.png",False,33,False,True,23
3512,"Houston, TX",225 Cajun Kitchen,"$$ • Seafood, Chicken","1031 E 24th St, Houston, TX 77009, USA",1031 East 24th Street,Houston,TX,77009.0,US/Central,29.8085392,-95.3857457,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/a49047af-3632-4361-a705-a83e3a1b3f30.jpg",False,32,False,False,11
3513,"Houston, TX",Tikii taco,"$$ • Mexican, Tacos","3106 White Oak Dr, Houston, TX 77007, USA",3106 White Oak Drive,Houston,TX,77007.0,US/Central,29.7818012,-95.3910422,0.0,0,$$,,False,31,False,False,11
3515,"Houston, TX",Pho Thanh Vietnamese Noodle House,"$$ • Vietnamese, Pho","1221 Eldridge Rd, Sugar Land, TX 77478, USA",1221 Eldridge Road,Sugar Land,TX,77478.0,US/Central,29.63771,-95.6190446,5.0,2,$$,,False,25,False,False,10
3517,"Houston, TX",Tasteum Indo park,"$$ • Indian, Vegetarian","10730 W Bellfort Blvd, Houston, TX 77099, USA",10730 West Bellfort Boulevard,Houston,TX,77099.0,US/Central,29.6551105,-95.5682884,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5b66f4fc-d250-499d-80dc-5b90984102a2.cover_Tasteum Indo park",False,39,False,True,16
